zt, wre_ref, wre, wre_refF, wm_ref, wm, wm_refF, va, ia, dwre, zdwre, e_induced
0.196000, 0.000000, -0.286542, 0.000000, 0.000000, -2.736327, 0.000000, -0.179301, 0.107643, 0.286618, 0.057472, -0.286542
0.197000, 0.000000, -0.285778, 0.000000, 0.000000, -2.729033, 0.000000, -0.178560, 0.107634, 0.285854, 0.057758, -0.285778
0.198000, 0.000000, -0.285015, 0.000000, 0.000000, -2.721747, 0.000000, -0.177820, 0.107624, 0.285091, 0.058044, -0.285015
0.199000, 0.000000, -0.284253, 0.000000, 0.000000, -2.714471, 0.000000, -0.177081, 0.107614, 0.284329, 0.058328, -0.284253
0.200000, 0.000000, -0.283492, 0.000000, 0.000000, -2.707205, 0.000000, -0.176343, 0.107604, 0.283568, 0.058612, -0.283492
0.201000, 0.000000, -0.282732, 0.000000, 0.000000, -2.699948, 0.000000, -0.175605, 0.107594, 0.282808, 0.058895, -0.282732
0.202000, 0.000000, -0.281973, 0.000000, 0.000000, -2.692702, 0.000000, -0.174869, 0.107583, 0.282049, 0.059178, -0.281973
0.203000, 0.000000, -0.281216, 0.000000, 0.000000, -2.685466, 0.000000, -0.174133, 0.107571, 0.281291, 0.059459, -0.281216
0.204000, 0.000000, -0.280459, 0.000000, 0.000000, -2.678241, 0.000000, -0.173399, 0.107560, 0.280535, 0.059740, -0.280459
0.205000, 0.000000, -0.279704, 0.000000, 0.000000, -2.671027, 0.000000, -0.172665, 0.107548, 0.279779, 0.060020, -0.279704
0.206000, 0.000000, -0.278949, 0.000000, 0.000000, -2.663825, 0.000000, -0.171933, 0.107536, 0.279025, 0.060300, -0.278949
0.207000, 0.000000, -0.278196, 0.000000, 0.000000, -2.656634, 0.000000, -0.171201, 0.107524, 0.278272, 0.060578, -0.278196
0.208000, 0.000000, -0.277445, 0.000000, 0.000000, -2.649455, 0.000000, -0.170471, 0.107512, 0.277520, 0.060856, -0.277445
0.209000, 0.000000, -0.276694, 0.000000, 0.000000, -2.642287, 0.000000, -0.169742, 0.107499, 0.276769, 0.061133, -0.276694
0.210000, 0.000000, -0.275945, 0.000000, 0.000000, -2.635132, 0.000000, -0.169014, 0.107486, 0.276020, 0.061410, -0.275945
0.211000, 0.000000, -0.275197, 0.000000, 0.000000, -2.627989, 0.000000, -0.168287, 0.107473, 0.275272, 0.061685, -0.275197
0.212000, 0.000000, -0.274450, 0.000000, 0.000000, -2.620859, 0.000000, -0.167562, 0.107460, 0.274525, 0.061960, -0.274450
0.213000, 0.000000, -0.273705, 0.000000, 0.000000, -2.613742, 0.000000, -0.166838, 0.107446, 0.273779, 0.062234, -0.273705
0.214000, 0.000000, -0.272961, 0.000000, 0.000000, -2.606638, 0.000000, -0.166115, 0.107433, 0.273035, 0.062508, -0.272961
0.215000, 0.000000, -0.272218, 0.000000, 0.000000, -2.599546, 0.000000, -0.165393, 0.107419, 0.272293, 0.062780, -0.272218
0.216000, 0.000000, -0.271477, 0.000000, 0.000000, -2.592468, 0.000000, -0.164672, 0.107405, 0.271551, 0.063052, -0.271477
0.217000, 0.000000, -0.270737, 0.000000, 0.000000, -2.585404, 0.000000, -0.163953, 0.107391, 0.270811, 0.063323, -0.270737
0.218000, 0.000000, -0.269999, 0.000000, 0.000000, -2.578353, 0.000000, -0.163235, 0.107376, 0.270073, 0.063594, -0.269999
0.219000, 0.000000, -0.269262, 0.000000, 0.000000, -2.571316, 0.000000, -0.162519, 0.107362, 0.269336, 0.063863, -0.269262
0.220000, 0.000000, -0.268527, 0.000000, 0.000000, -2.564293, 0.000000, -0.161803, 0.107347, 0.268600, 0.064132, -0.268527
0.221000, 0.000000, -0.267793, 0.000000, 0.000000, -2.557283, 0.000000, -0.161090, 0.107332, 0.267866, 0.064400, -0.267793
0.222000, 0.000000, -0.267060, 0.000000, 0.000000, -2.550288, 0.000000, -0.160377, 0.107318, 0.267133, 0.064668, -0.267060
0.223000, 0.000000, -0.266329, 0.000000, 0.000000, -2.543308, 0.000000, -0.159666, 0.107302, 0.266402, 0.064935, -0.266329
0.224000, 0.000000, -0.265600, 0.000000, 0.000000, -2.536342, 0.000000, -0.158957, 0.107287, 0.265673, 0.065201, -0.265600
0.225000, 0.000000, -0.264872, 0.000000, 0.000000, -2.529390, 0.000000, -0.158248, 0.107272, 0.264944, 0.065466, -0.264872
0.226000, 0.000000, -0.264145, 0.000000, 0.000000, -2.522453, 0.000000, -0.157542, 0.107257, 0.264218, 0.065730, -0.264145
0.227000, 0.000000, -0.263420, 0.000000, 0.000000, -2.515530, 0.000000, -0.156836, 0.107241, 0.263493, 0.065994, -0.263420
0.228000, 0.000000, -0.262697, 0.000000, 0.000000, -2.508623, 0.000000, -0.156133, 0.107226, 0.262769, 0.066257, -0.262697
0.229000, 0.000000, -0.261975, 0.000000, 0.000000, -2.501730, 0.000000, -0.155430, 0.107210, 0.262047, 0.066520, -0.261975
0.230000, 0.000000, -0.261255, 0.000000, 0.000000, -2.494853, 0.000000, -0.154729, 0.107194, 0.261327, 0.066781, -0.261255
0.231000, 0.000000, -0.260536, 0.000000, 0.000000, -2.487990, 0.000000, -0.154030, 0.107178, 0.260608, 0.067042, -0.260536
0.232000, 0.000000, -0.259819, 0.000000, 0.000000, -2.481143, 0.000000, -0.153332, 0.107162, 0.259891, 0.067302, -0.259819
0.233000, 0.000000, -0.259104, 0.000000, 0.000000, -2.474311, 0.000000, -0.152636, 0.107146, 0.259176, 0.067562, -0.259104
0.234000, 0.000000, -0.258390, 0.000000, 0.000000, -2.467495, 0.000000, -0.151941, 0.107130, 0.258462, 0.067821, -0.258390
0.235000, 0.000000, -0.257678, 0.000000, 0.000000, -2.460694, 0.000000, -0.151248, 0.107114, 0.257749, 0.068079, -0.257678
0.236000, 0.000000, -0.256967, 0.000000, 0.000000, -2.453908, 0.000000, -0.150556, 0.107098, 0.257038, 0.068336, -0.256967
0.237000, 0.000000, -0.256259, 0.000000, 0.000000, -2.447138, 0.000000, -0.149866, 0.107081, 0.256329, 0.068593, -0.256259
0.238000, 0.000000, -0.255551, 0.000000, 0.000000, -2.440384, 0.000000, -0.149178, 0.107065, 0.255622, 0.068849, -0.255551
0.239000, 0.000000, -0.254846, 0.000000, 0.000000, -2.433645, 0.000000, -0.148491, 0.107048, 0.254916, 0.069104, -0.254846
0.240000, 0.000000, -0.254142, 0.000000, 0.000000, -2.426922, 0.000000, -0.147805, 0.107032, 0.254212, 0.069359, -0.254142
0.241000, 0.000000, -0.253439, 0.000000, 0.000000, -2.420215, 0.000000, -0.147121, 0.107015, 0.253509, 0.069612, -0.253439
0.242000, 0.000000, -0.252738, 0.000000, 0.000000, -2.413523, 0.000000, -0.146439, 0.106999, 0.252808, 0.069865, -0.252738
0.243000, 0.000000, -0.252039, 0.000000, 0.000000, -2.406848, 0.000000, -0.145758, 0.106982, 0.252109, 0.070118, -0.252039
0.244000, 0.000000, -0.251342, 0.000000, 0.000000, -2.400188, 0.000000, -0.145079, 0.106965, 0.251412, 0.070370, -0.251342
0.245000, 0.000000, -0.250646, 0.000000, 0.000000, -2.393544, 0.000000, -0.144402, 0.106949, 0.250716, 0.070621, -0.250646
0.246000, 0.000000, -0.249952, 0.000000, 0.000000, -2.386917, 0.000000, -0.143726, 0.106932, 0.250022, 0.070871, -0.249952
0.247000, 0.000000, -0.249260, 0.000000, 0.000000, -2.380305, 0.000000, -0.143052, 0.106915, 0.249329, 0.071121, -0.249260
0.248000, 0.000000, -0.248569, 0.000000, 0.000000, -2.373710, 0.000000, -0.142379, 0.106898, 0.248638, 0.071370, -0.248569
0.249000, 0.000000, -0.247880, 0.000000, 0.000000, -2.367130, 0.000000, -0.141708, 0.106881, 0.247949, 0.071618, -0.247880
0.250000, 0.000000, -0.247193, 0.000000, 0.000000, -2.360567, 0.000000, -0.141038, 0.106864, 0.247262, 0.071865, -0.247193
0.251000, 0.000000, -0.246507, 0.000000, 0.000000, -2.354020, 0.000000, -0.140371, 0.106848, 0.246576, 0.072112, -0.246507
0.252000, 0.000000, -0.245824, 0.000000, 0.000000, -2.347489, 0.000000, -0.139704, 0.106831, 0.245892, 0.072358, -0.245824
0.253000, 0.000000, -0.245141, 0.000000, 0.000000, -2.340974, 0.000000, -0.139040, 0.106814, 0.245209, 0.072604, -0.245141
0.254000, 0.000000, -0.244461, 0.000000, 0.000000, -2.334476, 0.000000, -0.138377, 0.106797, 0.244529, 0.072849, -0.244461
0.255000, 0.000000, -0.243782, 0.000000, 0.000000, -2.327993, 0.000000, -0.137716, 0.106780, 0.243850, 0.073093, -0.243782
0.256000, 0.000000, -0.243105, 0.000000, 0.000000, -2.321527, 0.000000, -0.137056, 0.106763, 0.243172, 0.073336, -0.243105
0.257000, 0.000000, -0.242429, 0.000000, 0.000000, -2.315077, 0.000000, -0.136398, 0.106746, 0.242497, 0.073579, -0.242429
0.258000, 0.000000, -0.241756, 0.000000, 0.000000, -2.308644, 0.000000, -0.135742, 0.106729, 0.241823, 0.073821, -0.241756
0.259000, 0.000000, -0.241084, 0.000000, 0.000000, -2.302226, 0.000000, -0.135087, 0.106712, 0.241151, 0.074063, -0.241084
0.260000, 0.000000, -0.240413, 0.000000, 0.000000, -2.295825, 0.000000, -0.134434, 0.106694, 0.240480, 0.074304, -0.240413
0.261000, 0.000000, -0.239745, 0.000000, 0.000000, -2.289441, 0.000000, -0.133782, 0.106677, 0.239812, 0.074544, -0.239745
0.262000, 0.000000, -0.239078, 0.000000, 0.000000, -2.283072, 0.000000, -0.133133, 0.106660, 0.239145, 0.074783, -0.239078
0.263000, 0.000000, -0.238413, 0.000000, 0.000000, -2.276720, 0.000000, -0.132485, 0.106643, 0.238479, 0.075022, -0.238413
0.264000, 0.000000, -0.237749, 0.000000, 0.000000, -2.270384, 0.000000, -0.131838, 0.106626, 0.237816, 0.075260, -0.237749
0.265000, 0.000000, -0.237088, 0.000000, 0.000000, -2.264065, 0.000000, -0.131193, 0.106609, 0.237154, 0.075498, -0.237088
0.266000, 0.000000, -0.236427, 0.000000, 0.000000, -2.257761, 0.000000, -0.130550, 0.106592, 0.236493, 0.075734, -0.236427
0.267000, 0.000000, -0.235769, 0.000000, 0.000000, -2.251474, 0.000000, -0.129909, 0.106575, 0.235835, 0.075970, -0.235769
0.268000, 0.000000, -0.235112, 0.000000, 0.000000, -2.245204, 0.000000, -0.129269, 0.106558, 0.235178, 0.076206, -0.235112
0.269000, 0.000000, -0.234458, 0.000000, 0.000000, -2.238949, 0.000000, -0.128630, 0.106541, 0.234523, 0.076441, -0.234458
0.270000, 0.000000, -0.233804, 0.000000, 0.000000, -2.232711, 0.000000, -0.127994, 0.106524, 0.233870, 0.076675, -0.233804
0.271000, 0.000000, -0.233153, 0.000000, 0.000000, -2.226490, 0.000000, -0.127359, 0.106507, 0.233218, 0.076908, -0.233153
0.272000, 0.000000, -0.232503, 0.000000, 0.000000, -2.220284, 0.000000, -0.126726, 0.106490, 0.232568, 0.077141, -0.232503
0.273000, 0.000000, -0.231855, 0.000000, 0.000000, -2.214095, 0.000000, -0.126094, 0.106473, 0.231920, 0.077374, -0.231855
0.274000, 0.000000, -0.231208, 0.000000, 0.000000, -2.207922, 0.000000, -0.125464, 0.106456, 0.231273, 0.077605, -0.231208
0.275000, 0.000000, -0.230564, 0.000000, 0.000000, -2.201765, 0.000000, -0.124836, 0.106439, 0.230628, 0.077836, -0.230564
0.276000, 0.000000, -0.229921, 0.000000, 0.000000, -2.195624, 0.000000, -0.124209, 0.106422, 0.229985, 0.078066, -0.229921
0.277000, 0.000000, -0.229279, 0.000000, 0.000000, -2.189500, 0.000000, -0.123584, 0.106405, 0.229343, 0.078296, -0.229279
0.278000, 0.000000, -0.228640, 0.000000, 0.000000, -2.183392, 0.000000, -0.122960, 0.106388, 0.228704, 0.078525, -0.228640
0.279000, 0.000000, -0.228002, 0.000000, 0.000000, -2.177300, 0.000000, -0.122339, 0.106371, 0.228065, 0.078753, -0.228002
0.280000, 0.000000, -0.227365, 0.000000, 0.000000, -2.171224, 0.000000, -0.121718, 0.106354, 0.227429, 0.078981, -0.227365
0.281000, 0.000000, -0.226731, 0.000000, 0.000000, -2.165164, 0.000000, -0.121100, 0.106337, 0.226794, 0.079208, -0.226731
0.282000, 0.000000, -0.226098, 0.000000, 0.000000, -2.159120, 0.000000, -0.120483, 0.106320, 0.226161, 0.079434, -0.226098
0.283000, 0.000000, -0.225467, 0.000000, 0.000000, -2.153093, 0.000000, -0.119868, 0.106303, 0.225530, 0.079660, -0.225467
0.284000, 0.000000, -0.224837, 0.000000, 0.000000, -2.147082, 0.000000, -0.119254, 0.106287, 0.224900, 0.079885, -0.224837
0.285000, 0.000000, -0.224209, 0.000000, 0.000000, -2.141086, 0.000000, -0.118642, 0.106270, 0.224272, 0.080110, -0.224209
0.286000, 0.000000, -0.223583, 0.000000, 0.000000, -2.135107, 0.000000, -0.118032, 0.106253, 0.223646, 0.080334, -0.223583
0.287000, 0.000000, -0.222959, 0.000000, 0.000000, -2.129144, 0.000000, -0.117423, 0.106236, 0.223021, 0.080557, -0.222959
0.288000, 0.000000, -0.222336, 0.000000, 0.000000, -2.123196, 0.000000, -0.116816, 0.106219, 0.222398, 0.080780, -0.222336
0.289000, 0.000000, -0.221715, 0.000000, 0.000000, -2.117265, 0.000000, -0.116211, 0.106203, 0.221777, 0.081002, -0.221715
0.290000, 0.000000, -0.221096, 0.000000, 0.000000, -2.111350, 0.000000, -0.115607, 0.106186, 0.221157, 0.081223, -0.221096
0.291000, 0.000000, -0.220478, 0.000000, 0.000000, -2.105450, 0.000000, -0.115005, 0.106169, 0.220539, 0.081444, -0.220478
0.292000, 0.000000, -0.219862, 0.000000, 0.000000, -2.099567, 0.000000, -0.114404, 0.106153, 0.219923, 0.081664, -0.219862
0.293000, 0.000000, -0.219247, 0.000000, 0.000000, -2.093699, 0.000000, -0.113805, 0.106136, 0.219309, 0.081884, -0.219247
0.294000, 0.000000, -0.218634, 0.000000, 0.000000, -2.087847, 0.000000, -0.113208, 0.106120, 0.218696, 0.082103, -0.218634
0.295000, 0.000000, -0.218023, 0.000000, 0.000000, -2.082011, 0.000000, -0.112612, 0.106103, 0.218084, 0.082321, -0.218023
0.296000, 0.000000, -0.217414, 0.000000, 0.000000, -2.076191, 0.000000, -0.112018, 0.106086, 0.217475, 0.082539, -0.217414
0.297000, 0.000000, -0.216806, 0.000000, 0.000000, -2.070387, 0.000000, -0.111425, 0.106070, 0.216867, 0.082756, -0.216806
0.298000, 0.000000, -0.216200, 0.000000, 0.000000, -2.064598, 0.000000, -0.110834, 0.106053, 0.216260, 0.082973, -0.216200
0.299000, 0.000000, -0.215595, 0.000000, 0.000000, -2.058825, 0.000000, -0.110245, 0.106037, 0.215656, 0.083189, -0.215595
0.300000, 0.000000, -0.214992, 0.000000, 0.000000, -2.053068, 0.000000, -0.109657, 0.106021, 0.215053, 0.083404, -0.214992
0.301000, 0.000000, -0.214391, 0.000000, 0.000000, -2.047326, 0.000000, -0.109071, 0.106004, 0.214451, 0.083619, -0.214391
0.302000, 0.000000, -0.213792, 0.000000, 0.000000, -2.041600, 0.000000, -0.108486, 0.105988, 0.213851, 0.083833, -0.213792
0.303000, 0.000000, -0.213194, 0.000000, 0.000000, -2.035890, 0.000000, -0.107903, 0.105972, 0.213253, 0.084046, -0.213194
0.304000, 0.000000, -0.212597, 0.000000, 0.000000, -2.030195, 0.000000, -0.107322, 0.105955, 0.212657, 0.084259, -0.212597
0.305000, 0.000000, -0.212003, 0.000000, 0.000000, -2.024516, 0.000000, -0.106742, 0.105939, 0.212062, 0.084472, -0.212003
0.306000, 0.000000, -0.211409, 0.000000, 0.000000, -2.018852, 0.000000, -0.106164, 0.105923, 0.211469, 0.084683, -0.211409
0.307000, 0.000000, -0.210818, 0.000000, 0.000000, -2.013204, 0.000000, -0.105587, 0.105907, 0.210877, 0.084895, -0.210818
0.308000, 0.000000, -0.210228, 0.000000, 0.000000, -2.007571, 0.000000, -0.105012, 0.105890, 0.210287, 0.085105, -0.210228
0.309000, 0.000000, -0.209640, 0.000000, 0.000000, -2.001954, 0.000000, -0.104439, 0.105874, 0.209699, 0.085315, -0.209640
0.310000, 0.000000, -0.209053, 0.000000, 0.000000, -1.996352, 0.000000, -0.103867, 0.105858, 0.209112, 0.085524, -0.209053
0.311000, 0.000000, -0.208468, 0.000000, 0.000000, -1.990765, 0.000000, -0.103296, 0.105842, 0.208527, 0.085733, -0.208468
0.312000, 0.000000, -0.207885, 0.000000, 0.000000, -1.985194, 0.000000, -0.102728, 0.105826, 0.207943, 0.085941, -0.207885
0.313000, 0.000000, -0.207303, 0.000000, 0.000000, -1.979638, 0.000000, -0.102160, 0.105810, 0.207361, 0.086149, -0.207303
0.314000, 0.000000, -0.206723, 0.000000, 0.000000, -1.974097, 0.000000, -0.101595, 0.105794, 0.206781, 0.086356, -0.206723
0.315000, 0.000000, -0.206144, 0.000000, 0.000000, -1.968572, 0.000000, -0.101030, 0.105778, 0.206202, 0.086563, -0.206144
0.316000, 0.000000, -0.205567, 0.000000, 0.000000, -1.963062, 0.000000, -0.100468, 0.105762, 0.205625, 0.086768, -0.205567
0.317000, 0.000000, -0.204992, 0.000000, 0.000000, -1.957566, 0.000000, -0.099907, 0.105746, 0.205049, 0.086974, -0.204992
0.318000, 0.000000, -0.204418, 0.000000, 0.000000, -1.952086, 0.000000, -0.099347, 0.105731, 0.204475, 0.087178, -0.204418
0.319000, 0.000000, -0.203846, 0.000000, 0.000000, -1.946621, 0.000000, -0.098789, 0.105715, 0.203903, 0.087383, -0.203846
0.320000, 0.000000, -0.203275, 0.000000, 0.000000, -1.941171, 0.000000, -0.098233, 0.105699, 0.203332, 0.087586, -0.203275
0.321000, 0.000000, -0.202706, 0.000000, 0.000000, -1.935737, 0.000000, -0.097678, 0.105683, 0.202763, 0.087789, -0.202706
0.322000, 0.000000, -0.202138, 0.000000, 0.000000, -1.930317, 0.000000, -0.097124, 0.105668, 0.202195, 0.087992, -0.202138
0.323000, 0.000000, -0.201572, 0.000000, 0.000000, -1.924912, 0.000000, -0.096573, 0.105652, 0.201629, 0.088194, -0.201572
0.324000, 0.000000, -0.201008, 0.000000, 0.000000, -1.919522, 0.000000, -0.096022, 0.105636, 0.201064, 0.088395, -0.201008
0.325000, 0.000000, -0.200445, 0.000000, 0.000000, -1.914147, 0.000000, -0.095473, 0.105621, 0.200501, 0.088596, -0.200445
0.326000, 0.000000, -0.199884, 0.000000, 0.000000, -1.908786, 0.000000, -0.094926, 0.105605, 0.199940, 0.088796, -0.199884
0.327000, 0.000000, -0.199324, 0.000000, 0.000000, -1.903441, 0.000000, -0.094380, 0.105590, 0.199380, 0.088995, -0.199324
0.328000, 0.000000, -0.198766, 0.000000, 0.000000, -1.898110, 0.000000, -0.093836, 0.105574, 0.198821, 0.089195, -0.198766
0.329000, 0.000000, -0.198209, 0.000000, 0.000000, -1.892794, 0.000000, -0.093293, 0.105559, 0.198265, 0.089393, -0.198209
0.330000, 0.000000, -0.197654, 0.000000, 0.000000, -1.887493, 0.000000, -0.092752, 0.105544, 0.197709, 0.089591, -0.197654
0.331000, 0.000000, -0.197100, 0.000000, 0.000000, -1.882206, 0.000000, -0.092212, 0.105528, 0.197156, 0.089788, -0.197100
0.332000, 0.000000, -0.196548, 0.000000, 0.000000, -1.876934, 0.000000, -0.091674, 0.105513, 0.196603, 0.089985, -0.196548
0.333000, 0.000000, -0.195998, 0.000000, 0.000000, -1.871677, 0.000000, -0.091137, 0.105498, 0.196053, 0.090182, -0.195998
0.334000, 0.000000, -0.195449, 0.000000, 0.000000, -1.866434, 0.000000, -0.090602, 0.105482, 0.195503, 0.090377, -0.195449
0.335000, 0.000000, -0.194901, 0.000000, 0.000000, -1.861206, 0.000000, -0.090068, 0.105467, 0.194956, 0.090573, -0.194901
0.336000, 0.000000, -0.194355, 0.000000, 0.000000, -1.855992, 0.000000, -0.089535, 0.105452, 0.194410, 0.090767, -0.194355
0.337000, 0.000000, -0.193811, 0.000000, 0.000000, -1.850793, 0.000000, -0.089005, 0.105437, 0.193865, 0.090961, -0.193811
0.338000, 0.000000, -0.193268, 0.000000, 0.000000, -1.845608, 0.000000, -0.088475, 0.105422, 0.193322, 0.091155, -0.193268
0.339000, 0.000000, -0.192726, 0.000000, 0.000000, -1.840438, 0.000000, -0.087947, 0.105407, 0.192780, 0.091348, -0.192726
0.340000, 0.000000, -0.192186, 0.000000, 0.000000, -1.835282, 0.000000, -0.087421, 0.105392, 0.192240, 0.091540, -0.192186
0.341000, 0.000000, -0.191648, 0.000000, 0.000000, -1.830140, 0.000000, -0.086896, 0.105377, 0.191702, 0.091732, -0.191648
0.342000, 0.000000, -0.191111, 0.000000, 0.000000, -1.825013, 0.000000, -0.086372, 0.105362, 0.191165, 0.091924, -0.191111
0.343000, 0.000000, -0.190576, 0.000000, 0.000000, -1.819899, 0.000000, -0.085850, 0.105347, 0.190629, 0.092115, -0.190576
0.344000, 0.000000, -0.190042, 0.000000, 0.000000, -1.814800, 0.000000, -0.085329, 0.105332, 0.190095, 0.092305, -0.190042
0.345000, 0.000000, -0.189509, 0.000000, 0.000000, -1.809715, 0.000000, -0.084810, 0.105317, 0.189562, 0.092495, -0.189509
0.346000, 0.000000, -0.188978, 0.000000, 0.000000, -1.804645, 0.000000, -0.084292, 0.105303, 0.189031, 0.092684, -0.188978
0.347000, 0.000000, -0.188449, 0.000000, 0.000000, -1.799588, 0.000000, -0.083776, 0.105288, 0.188502, 0.092873, -0.188449
0.348000, 0.000000, -0.187921, 0.000000, 0.000000, -1.794546, 0.000000, -0.083261, 0.105273, 0.187973, 0.093061, -0.187921
0.349000, 0.000000, -0.187394, 0.000000, 0.000000, -1.789517, 0.000000, -0.082747, 0.105258, 0.187447, 0.093249, -0.187394
0.350000, 0.000000, -0.186869, 0.000000, 0.000000, -1.784503, 0.000000, -0.082235, 0.105244, 0.186921, 0.093436, -0.186869
0.351000, 0.000000, -0.186345, 0.000000, 0.000000, -1.779502, 0.000000, -0.081725, 0.105229, 0.186398, 0.093622, -0.186345
0.352000, 0.000000, -0.185823, 0.000000, 0.000000, -1.774515, 0.000000, -0.081216, 0.105215, 0.185875, 0.093809, -0.185823
0.353000, 0.000000, -0.185302, 0.000000, 0.000000, -1.769543, 0.000000, -0.080708, 0.105200, 0.185354, 0.093994, -0.185302
0.354000, 0.000000, -0.184783, 0.000000, 0.000000, -1.764584, 0.000000, -0.080201, 0.105186, 0.184835, 0.094179, -0.184783
0.355000, 0.000000, -0.184265, 0.000000, 0.000000, -1.759639, 0.000000, -0.079696, 0.105171, 0.184317, 0.094364, -0.184265
0.356000, 0.000000, -0.183749, 0.000000, 0.000000, -1.754707, 0.000000, -0.079193, 0.105157, 0.183800, 0.094548, -0.183749
0.357000, 0.000000, -0.183234, 0.000000, 0.000000, -1.749790, 0.000000, -0.078691, 0.105142, 0.183285, 0.094731, -0.183234
0.358000, 0.000000, -0.182720, 0.000000, 0.000000, -1.744886, 0.000000, -0.078190, 0.105128, 0.182772, 0.094914, -0.182720
0.359000, 0.000000, -0.182208, 0.000000, 0.000000, -1.739996, 0.000000, -0.077691, 0.105114, 0.182259, 0.095097, -0.182208
0.360000, 0.000000, -0.181698, 0.000000, 0.000000, -1.735119, 0.000000, -0.077193, 0.105099, 0.181749, 0.095279, -0.181698
0.361000, 0.000000, -0.181188, 0.000000, 0.000000, -1.730256, 0.000000, -0.076696, 0.105085, 0.181239, 0.095460, -0.181188
0.362000, 0.000000, -0.180681, 0.000000, 0.000000, -1.725407, 0.000000, -0.076201, 0.105071, 0.180731, 0.095641, -0.180681
0.363000, 0.000000, -0.180174, 0.000000, 0.000000, -1.720571, 0.000000, -0.075707, 0.105057, 0.180225, 0.095822, -0.180174
0.364000, 0.000000, -0.179669, 0.000000, 0.000000, -1.715749, 0.000000, -0.075215, 0.105043, 0.179720, 0.096002, -0.179669
0.365000, 0.000000, -0.179166, 0.000000, 0.000000, -1.710940, 0.000000, -0.074724, 0.105029, 0.179216, 0.096181, -0.179166
